"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","003","004","008","024","025","045"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","受取手形(当期末流動資産)【百万円】","売掛金(当期末流動資産)【百万円】","製品又は商品(当期末流動資産)【百万円】","支払手形(当期末流動負債)【百万円】","買掛金(当期末流動負債)【百万円】","売上高(当期末)【百万円】"
"108","","製造業","26","","全規模","20230","","2023年度","","9,319,071","77,774,204","24,253,469","8,884,749","48,871,102","447,532,360"
"108","","製造業","26","","全規模","20240","","2024年度","","8,194,407","79,123,797","24,587,570","8,085,462","50,523,841","467,795,156"
"108","","製造業","25","","10億円以上","20150","","2015年度","","2,983,644","41,607,708","9,671,156","2,906,515","28,120,374","228,976,147"
"108","","製造業","25","","10億円以上","20160","","2016年度","","3,233,510","42,885,023","9,609,863","3,373,858","28,882,409","219,801,873"
"108","","製造業","25","","10億円以上","20170","","2017年度","","3,446,690","44,802,291","10,327,420","3,680,793","29,887,780","230,786,314"
"108","","製造業","25","","10億円以上","20180","","2018年度","","3,621,041","45,091,785","10,935,264","3,918,816","29,733,113","237,795,596"
"108","","製造業","25","","10億円以上","20190","","2019年度","","3,274,520","42,627,926","11,271,903","3,574,364","27,226,847","230,419,567"
"108","","製造業","25","","10億円以上","20200","","2020年度","","2,990,103","43,080,869","10,968,887","3,338,356","27,663,254","209,960,185"
"108","","製造業","25","","10億円以上","20210","","2021年度","","3,128,122","47,179,215","12,398,933","3,635,660","30,182,592","230,967,403"
"108","","製造業","25","","10億円以上","20220","","2022年度","","3,848,164","49,596,205","14,960,710","3,895,784","32,822,680","253,945,331"
"108","","製造業","25","","10億円以上","20230","","2023年度","","3,500,211","50,447,158","14,522,680","3,129,343","31,504,572","258,151,968"
"108","","製造業","25","","10億円以上","20240","","2024年度","","3,108,109","50,042,417","14,452,326","2,562,359","31,540,096","266,587,497"
"108","","製造業","24","","1億円以上 - 10億円未満","20150","","2015年度","","1,773,353","10,747,744","2,680,975","2,016,264","7,353,034","63,867,961"
"108","","製造業","24","","1億円以上 - 10億円未満","20160","","2016年度","","1,920,522","11,038,920","2,609,839","2,019,751","7,595,823","65,436,004"
"108","","製造業","24","","1億円以上 - 10億円未満","20170","","2017年度","","2,217,653","11,572,782","2,736,731","2,228,596","7,707,209","66,075,006"
"108","","製造業","24","","1億円以上 - 10億円未満","20180","","2018年度","","2,214,956","11,603,968","2,909,353","2,339,139","7,974,875","68,069,986"
"108","","製造業","24","","1億円以上 - 10億円未満","20190","","2019年度","","2,030,383","10,397,711","2,765,457","2,157,942","6,924,207","64,121,780"
"108","","製造業","24","","1億円以上 - 10億円未満","20200","","2020年度","","1,933,915","11,244,217","3,521,135","2,000,331","7,355,598","63,672,664"
"108","","製造業","24","","1億円以上 - 10億円未満","20210","","2021年度","","2,016,487","12,900,485","3,887,692","2,207,555","8,794,921","73,241,110"
"108","","製造業","24","","1億円以上 - 10億円未満","20220","","2022年度","","1,909,312","12,519,136","4,050,714","2,262,289","8,783,871","74,818,913"
"108","","製造業","24","","1億円以上 - 10億円未満","20230","","2023年度","","2,089,741","13,463,073","4,219,960","2,243,929","8,770,846","79,797,415"
"108","","製造業","24","","1億円以上 - 10億円未満","20240","","2024年度","","2,159,968","14,401,288","4,373,668","2,087,748","9,552,105","84,871,648"
"108","","製造業","21","","5千万円以上 - 1億円未満","20150","","2015年度","","1,647,537","5,570,739","1,675,285","2,255,890","3,111,493","37,206,575"
"108","","製造業","21","","5千万円以上 - 1億円未満","20160","","2016年度","","1,426,198","5,832,156","1,470,668","2,126,204","3,616,300","38,336,548"
"108","","製造業","21","","5千万円以上 - 1億円未満","20170","","2017年度","","1,405,365","5,701,972","1,357,173","1,925,871","3,110,579","36,014,382"
"108","","製造業","21","","5千万円以上 - 1億円未満","20180","","2018年度","","1,436,318","5,275,006","1,557,962","1,800,917","2,796,861","34,684,259"
"108","","製造業","21","","5千万円以上 - 1億円未満","20190","","2019年度","","1,207,580","5,004,968","1,493,201","1,585,771","2,895,925","33,689,104"
"108","","製造業","21","","5千万円以上 - 1億円未満","20200","","2020年度","","1,062,549","4,641,088","1,367,263","1,399,413","2,781,073","29,821,011"
"108","","製造業","21","","5千万円以上 - 1億円未満","20210","","2021年度","","1,059,847","4,694,374","1,447,912","1,461,470","2,751,769","32,083,042"
